max_reinforce,min_diff_A,max_freq_M0,max_freq_F1,final_adapt_diff_unlinked,this.order,n.gen,r12,r23,r34,s,n.unlinked,prop.replaced0,prop.replaced1,discrim
0.999644964894394,0.999993662851588,3.1896432783271e-6,0.996528930413583,NA,AMF,10000,0,0,0.5,0.99,0,0.06,0.06,1
0.99998819846997,1,0,0.996565370136938,NA,AMF,10000,0,0,0.5,1,0,0.06,0.06,1
0.0198999999999999,0,1,0.0100000000000001,NA,AMF,10000,0,0,0.5,0,0,0.062,0.062,1
0.0198999999999999,0,1,0.0100060803147762,NA,AMF,10000,0,0,0.5,0.01,0,0.062,0.062,1
0.0198999999999999,0,1,0.0100121680280966,NA,AMF,10000,0,0,0.5,0.02,0,0.062,0.062,1
0.0198999999999999,0.121443723899883,0.787167955397426,0.0100506637658008,NA,AMF,10000,0,0,0.5,0.03,0,0.062,0.062,1
0.0198999999999999,0.238398057735412,0.622107779953259,0.0118303795336385,NA,AMF,10000,0,0,0.5,0.04,0,0.062,0.062,1
0.0198999999999999,0.30100827401221403,0.569266486027169,0.0174175603839184,NA,AMF,10000,0,0,0.5,0.05,0,0.062,0.062,1
0.0198999999999999,0.347722944463797,0.540066299697209,0.0255851987998145,NA,AMF,10000,0,0,0.5,0.06,0,0.062,0.062,1
0.0272548450439142,0.389831941939928,0.512890023474709,0.0353136440958689,NA,AMF,10000,0,0,0.5,0.07,0,0.062,0.062,1
0.0386916500832148,0.427901608763872,0.487528963848654,0.0465434904378277,NA,AMF,10000,0,0,0.5,0.08,0,0.062,0.062,1
0.0522323927388667,0.462463939549248,0.463810112443726,0.0592157442106052,NA,AMF,10000,0,0,0.5,0.09,0,0.062,0.062,1
0.0678045096450893,0.494004379173383,0.441559520214823,0.0732722351051265,NA,AMF,10000,0,0,0.5,0.1,0,0.062,0.062,1
0.085316145670877,0.522945852953775,0.420614586413459,0.0886572931040291,NA,AMF,10000,0,0,0.5,0.11,0,0.062,0.062,1
0.104663090080362,0.549648527278236,0.400828739857095,0.105317864084343,NA,AMF,10000,0,0,0.5,0.12,0,0.062,0.062,1
0.125732407547247,0.574416260648069,0.382072056333001,0.123202788762143,NA,AMF,10000,0,0,0.5,0.13,0,0.062,0.062,1
0.148404596391691,0.597505048175932,0.364229902984132,0.142261688101301,NA,AMF,10000,0,0,0.5,0.14,0,0.062,0.062,1
0.172554074245526,0.619131416066966,0.347200826013969,0.162443667539969,NA,AMF,10000,0,0,0.5,0.15,0,0.062,0.062,1
0.198050205487399,0.639480095078354,0.330894142683697,0.183695845042434,NA,AMF,10000,0,0,0.5,0.16,0,0.062,0.062,1
0.224757158117445,0.658710734718673,0.315227409795044,0.205961694811481,NA,AMF,10000,0,0,0.5,0.17,0,0.062,0.062,1
0.252534500774741,0.67696312839011,0.300124601200002,0.229179452570956,NA,AMF,10000,0,0,0.5,0.18,0,0.062,0.062,1
0.281237506926113,0.69435666839402,0.285519692821473,0.253283508707782,NA,AMF,10000,0,0,0.5,0.19,0,0.062,0.062,1
0.31071773680521,0.710985223301791,0.271364334380276,0.27820985378205,NA,AMF,10000,0,0,0.5,0.2,0,0.062,0.062,1
0.340823716396034,0.726924724079891,0.257621244597686,0.303894567967891,NA,AMF,10000,0,0,0.5,0.21,0,0.062,0.062,1
0.371401818565648,0.742238273417298,0.244260140622017,0.330272604040304,NA,AMF,10000,0,0,0.5,0.22,0,0.062,0.062,1
0.402297423817523,0.756978224867467,0.231256692226242,0.357277997827247,NA,AMF,10000,0,0,0.5,0.23,0,0.062,0.062,1
0.433356110052878,0.771187901968902,0.218591634992504,0.384844100086143,NA,AMF,10000,0,0,0.5,0.24,0,0.062,0.062,1
0.464425007192455,0.784903043477289,0.206249996706093,0.412903776903801,NA,AMF,10000,0,0,0.5,0.25,0,0.062,0.062,1
0.495354317763885,0.798153019485905,0.194220425459053,0.441389531788182,NA,AMF,10000,0,0,0.5,0.26,0,0.062,0.062,1
0.52599834086899,0.810961850334925,0.182494613527297,0.470233489715374,NA,AMF,10000,0,0,0.5,0.27,0,0.062,0.062,1
0.556217081953304,0.82334904826508,0.171066817403923,0.499367166065108,NA,AMF,10000,0,0,0.5,0.28,0,0.062,0.062,1
0.585877213401244,0.835330290175772,0.159933481669179,0.528720919896044,NA,AMF,10000,0,0,0.5,0.29,0,0.062,0.062,1
0.61485273169929,0.846917917874421,0.149092983104484,0.558222959348371,NA,AMF,10000,0,0,0.5,0.3,0,0.062,0.062,1
0.643025649434656,0.858121249079552,0.138545522186197,0.587797725434375,NA,AMF,10000,0,0,0.5,0.31,0,0.062,0.062,1
0.670286040300448,0.868946667604409,0.128293202257463,0.617363429649408,NA,AMF,10000,0,0,0.5,0.32,0,0.062,0.062,1
0.696531865051465,0.879397444951681,0.118340351863239,0.64682846817096,NA,AMF,10000,0,0,0.5,0.33,0,0.062,0.062,1
0.721668775900892,0.889473230952283,0.108694159981754,0.676086405597135,NA,AMF,10000,0,0,0.5,0.34,0,0.062,0.062,1
0.745609673307491,0.899169147342485,0.0993656979404913,0.705009276503801,NA,AMF,10000,0,0,0.5,0.35,0,0.062,0.062,1
0.768274373423711,0.908474447747782,0.0903713730829155,0.733439227352401,NA,AMF,10000,0,0,0.5,0.36,0,0.062,0.062,1
0.789589817598854,0.917370815698731,0.0817347518589286,0.761179256570496,NA,AMF,10000,0,0,0.5,0.37,0,0.062,0.062,1
0.80949083623814,0.925830630416481,0.0734884307587304,0.787985334656815,NA,AMF,10000,0,0,0.5,0.38,0,0.062,0.062,1
0.82792214726791,0.93381599998216,0.0656751567981245,0.813564649110635,NA,AMF,10000,0,0,0.5,0.39,0,0.062,0.062,1
0.844841851920879,0.941279957850199,0.0583467853641587,0.83758731630947,NA,AMF,10000,0,0,0.5,0.4,0,0.062,0.062,1
0.860226737045643,0.947787535309358,0.0515593920969568,0.859718770494058,NA,AMF,10000,0,0,0.5,0.41,0,0.062,0.062,1
0.874079002184816,0.950634423968746,0.0453638525813278,0.87967281469488,NA,AMF,10000,0,0,0.5,0.42,0,0.062,0.062,1
0.886432973544973,0.953333507003937,0.0397939356655459,0.8972705973412,NA,AMF,10000,0,0,0.5,0.43,0,0.062,0.062,1
0.897359052634135,0.955891655298312,0.0348568021014223,0.912479079994235,NA,AMF,10000,0,0,0.5,0.44,0,0.062,0.062,1
0.906960051169895,0.958317969563791,0.030530578648506,0.925408949736554,NA,AMF,10000,0,0,0.5,0.45,0,0.062,0.062,1
0.915358382829199,0.960621696394016,0.0267697025483624,0.936275409349774,NA,AMF,10000,0,0,0.5,0.46,0,0.062,0.062,1
0.922703619800332,0.962808586282901,0.0235145568114666,0.945344883195362,NA,AMF,10000,0,0,0.5,0.47,0,0.062,0.062,1
0.929143269684174,0.964884817745944,0.0207009638335321,0.952890371912183,NA,AMF,10000,0,0,0.5,0.48,0,0.062,0.062,1
0.93481124489984,0.966858353808889,0.0182669615731171,0.959164566558146,NA,AMF,10000,0,0,0.5,0.49,0,0.062,0.062,1
0.939824184825945,0.968734645088321,0.0161564951227915,0.964388333619111,NA,AMF,10000,0,0,0.5,0.5,0,0.062,0.062,1
0.944281149830077,0.970516943191116,0.0150511735139662,0.968748561936069,NA,AMF,10000,0,0,0.5,0.51,0,0.062,0.062,1
0.948265079388933,0.97221192461272,0.0141703801948753,0.972400484812574,NA,AMF,10000,0,0,0.5,0.52,0,0.062,0.062,1
0.95184493698946,0.973824466116478,0.0133411703177557,0.975471648666738,NA,AMF,10000,0,0,0.5,0.53,0,0.062,0.062,1
0.955077946116516,0.975358662092487,0.0125533256765313,0.97806617181456,NA,AMF,10000,0,0,0.5,0.54,0,0.062,0.062,1
0.958011639243765,0.976816989795335,0.0118046187602624,0.980268724882513,NA,AMF,10000,0,0,0.5,0.55,0,0.062,0.062,1
0.960685619992818,0.9782043703979,0.0110930113043911,0.982148030644124,NA,AMF,10000,0,0,0.5,0.56,0,0.062,0.062,1
0.963133027431446,0.979524640694743,0.0104165476898792,0.983759840814431,NA,AMF,10000,0,0,0.5,0.57,0,0.062,0.062,1
0.965381730049992,0.980780924609776,0.00977360731884341,0.985149415361246,NA,AMF,10000,0,0,0.5,0.58,0,0.062,0.062,1
0.967455289725746,0.981975966779753,0.00916240866834182,0.986353557564617,NA,AMF,10000,0,0,0.5,0.59,0,0.062,0.062,1
0.969373736630684,0.983111657587433,0.00858150936388984,0.987402266952517,NA,AMF,10000,0,0,0.5,0.6,0,0.062,0.062,1
0.971154191693536,0.984192045326731,0.00802947872253494,0.988320071811475,NA,AMF,10000,0,0,0.5,0.61,0,0.062,0.062,1
0.97281136738878,0.985219545178432,0.00750487620050503,0.989127097894671,NA,AMF,10000,0,0,0.5,0.62,0,0.062,0.062,1
0.974357971871718,0.986196444781108,0.00700656868639345,0.989839922840931,NA,AMF,10000,0,0,0.5,0.63,0,0.062,0.062,1
0.975805036426775,0.987124911264567,0.00653333644857423,0.990472258204473,NA,AMF,10000,0,0,0.5,0.64,0,0.062,0.062,1
0.977162182004308,0.988006134806431,0.00608398638531073,0.99103549373682,NA,AMF,10000,0,0,0.5,0.65,0,0.062,0.062,1
0.978437837249405,0.988843043077909,0.00565749085931381,0.991539132086336,NA,AMF,10000,0,0,0.5,0.66,0,0.062,0.062,1
0.979639417760884,0.989637575701253,0.00525303910458445,0.991991136543643,NA,AMF,10000,0,0,0.5,0.67,0,0.062,0.062,1
0.98077347423222,0.99039143943322006,0.00486950249234906,0.992398209861712,NA,AMF,10000,0,0,0.5,0.68,0,0.062,0.062,1
0.98184581550036,0.991106257809488,0.00450601971195032,0.992766018434908,NA,AMF,10000,0,0,0.5,0.69,0,0.062,0.062,1
0.982861611263568,0.991783575329879,0.00416177415105664,0.993099373115768,NA,AMF,10000,0,0,0.5,0.7,0,0.062,0.062,1
0.983825478244877,0.992424271330559,0.00383611010287932,0.993402375559283,NA,AMF,10000,0,0,0.5,0.71,0,0.062,0.062,1
0.984741552809724,0.99303043906736,0.00352816220062715,0.993678537098189,NA,AMF,10000,0,0,0.5,0.72,0,0.062,0.062,1
0.985613552445504,0.993603458017246,0.00323721125125068,0.993930875669652,NA,AMF,10000,0,0,0.5,0.73,0,0.062,0.062,1
0.986444828039016,0.994144563148453,0.00296260222161443,0.99416199515035,NA,AMF,10000,0,0,0.5,0.74,0,0.062,0.062,1
0.987238408515813,0.994654934162566,0.00270371177403973,0.994374150545453,NA,AMF,10000,0,0,0.5,0.75,0,0.062,0.062,1
0.987997039110957,0.995135697952481,0.00246004838771225,0.994569301762578,NA,AMF,10000,0,0,0.5,0.76,0,0.062,0.062,1
0.98872321430646,0.99558786087263,0.0022309207586112,0.994749158141545,NA,AMF,10000,0,0,0.5,0.77,0,0.062,0.062,1
0.989419206283502,0.996012220553685,0.00201578775938228,0.994915215470539,NA,AMF,10000,0,0,0.5,0.78,0,0.062,0.062,1
0.990087089587336,0.996410184654932,0.00181414323238131,0.995068786872809,NA,AMF,10000,0,0,0.5,0.79,0,0.062,0.062,1
0.990728762581665,0.996782664345633,0.00162550377515036,0.995211028674598,NA,AMF,10000,0,0,0.5,0.8,0,0.062,0.062,1
0.99134596617119,0.997130533875811,0.00144943287128404,0.995342962148617,NA,AMF,10000,0,0,0.5,0.81,0,0.062,0.062,1
0.991940300191256,0.997454631930135,0.00128550457378528,0.995465491855708,NA,AMF,10000,0,0,0.5,0.82,0,0.062,0.062,1
0.992513237798364,0.997755762962355,0.00113323132274661,0.995579421170606,NA,AMF,10000,0,0,0.5,0.83,0,0.062,0.062,1
0.993066138141829,0.998034698508398,9.92216841121405e-4,0.995685465468594,NA,AMF,10000,0,0,0.5,0.84,0,0.062,0.062,1
0.99360025755288,0.9982920155334,8.62081228378694e-4,0.995784263362338,NA,AMF,10000,0,0,0.5,0.85,0,0.062,0.062,1
0.994116759451062,0.998528622357256,7.42460297696384e-4,0.995876386307895,NA,AMF,10000,0,0,0.5,0.86,0,0.062,0.062,1
0.99461672313761,0.998745227761027,6.33009245786736e-4,0.995962346842153,NA,AMF,10000,0,0,0.5,0.87,0,0.062,0.062,1
0.995101151620278,0.998942465798176,5.33423445186968e-4,0.996042605668071,NA,AMF,10000,0,0,0.5,0.88,0,0.062,0.062,1
0.995570978593094,0.999120947586028,4.43328262301571e-4,0.996117577766796,NA,AMF,10000,0,0,0.5,0.89,0,0.062,0.062,1
0.996027074676829,0.999281261902407,3.62422139268619e-4,0.996187637685374,NA,AMF,10000,0,0,0.5,0.9,0,0.062,0.062,1
0.996470253011141,0.999423975793698,2.90414718011403e-4,0.996253124123942,NA,AMF,10000,0,0,0.5,0.91,0,0.062,0.062,1
0.9969012742768,0.999549605006303,2.27026516817989e-4,0.996314343925948,NA,AMF,10000,0,0,0.5,0.92,0,0.062,0.062,1
0.99732085121578,0.9996586901867,1.71988601924358e-4,0.99637157555817,NA,AMF,10000,0,0,0.5,0.93,0,0.062,0.062,1
0.997729652707965,0.9997517882951,1.25054348131625e-4,0.996425072153521,NA,AMF,10000,0,0,0.5,0.94,0,0.062,0.062,1
0.998128307455565,0.999829369609579,8.59548906459322e-5,0.996475064178176,NA,AMF,10000,0,0,0.5,0.95,0,0.062,0.062,1
0.998517407319713,0.99989189042196,5.44522897335808e-5,0.996521761775041,NA,AMF,10000,0,0,0.5,0.96,0,0.062,0.062,1
0.998897510348151,0.999939792946722,3.03205614004859e-5,0.996565356827727,NA,AMF,10000,0,0,0.5,0.97,0,0.062,0.062,1
0.999269143528019,0.999973501208845,1.33409878230896e-5,0.996606024782534,NA,AMF,10000,0,0,0.5,0.98,0,0.062,0.062,1
0.99963280529365,0.999993438163425,3.3029163150598e-6,0.996643926260468,NA,AMF,10000,0,0,0.5,0.99,0,0.062,0.062,1
0.99998896781565,1,0,0.99667920848665,NA,AMF,10000,0,0,0.5,1,0,0.062,0.062,1
0.0198999999999998,0,1,0.0100000000000001,NA,AMF,10000,0,0,0.5,0,0,0.064,0.064,1
0.0198999999999998,0,1,0.0100062765770708,NA,AMF,10000,0,0,0.5,0.01,0,0.064,0.064,1
0.0198999999999998,0,1,0.0100125610381741,NA,AMF,10000,0,0,0.5,0.02,0,0.064,0.064,1
0.0198999999999998,0.112691307763519,0.800099968529704,0.0100188533981739,NA,AMF,10000,0,0,0.5,0.03,0,0.064,0.064,1
0.0198999999999998,0.229734852249431,0.631217315674749,0.0116779680701057,NA,AMF,10000,0,0,0.5,0.04,0,0.064,0.064,1
0.0198999999999998,0.293662150212909,0.574445710041301,0.0169012584823802,NA,AMF,10000,0,0,0.5,0.05,0,0.064,0.064,1
0.0198999999999998,0.339907581333639,0.545644582331222,0.0248494210677543,NA,AMF,10000,0,0,0.5,0.06,0,0.064,0.064,1
0.0259448660821034,0.381738629076053,0.518782251997474,0.034338412669264,NA,AMF,10000,0,0,0.5,0.07,0,0.064,0.064,1
0.0369444002008946,0.419682293013511,0.493636957758981,0.0453123628526738,NA,AMF,10000,0,0,0.5,0.08,0,0.064,0.064,1
0.0500143743020658,0.454226066259363,0.4700557612531,0.0577166182130189,NA,AMF,10000,0,0,0.5,0.09,0,0.064,0.064,1
0.0650925612245633,0.485823479737069,0.447880957870269,0.0714962072334867,NA,AMF,10000,0,0,0.5,0.1,0,0.064,0.064,1
0.0820957914332944,0.514875158943263,0.426962590140196,0.0865978674213044,NA,AMF,10000,0,0,0.5,0.11,0,0.064,0.064,1
0.100927355973731,0.54172554026612,0.407164125338152,0.102970539736059,NA,AMF,10000,0,0,0.5,0.12,0,0.064,0.064,1
0.121480827914671,0.566667154897607,0.388363746279921,0.120564912786614,NA,AMF,10000,0,0,0.5,0.13,0,0.064,0.064,1
0.143642389145723,0.589947529419254,0.370453639100493,0.139332553867527,NA,AMF,10000,0,0,0.5,0.14,0,0.064,0.064,1
0.167292279695722,0.61177648972727,0.35333832753229,0.159224817801151,NA,AMF,10000,0,0,0.5,0.15,0,0.064,0.064,1
0.192304818552083,0.632333052955125,0.336932685999711,0.180191595719212,NA,AMF,10000,0,0,0.5,0.16,0,0.064,0.064,1
0.218549281703963,0.651771552338356,0.321159789806921,0.202179928599073,NA,AMF,10000,0,0,0.5,0.17,0,0.064,0.064,1
0.245890126549885,0.670226980939748,0.305948756018562,0.225132392209378,NA,AMF,10000,0,0,0.5,0.18,0,0.064,0.064,1
0.274187128905301,0.687818125232603,0.291234281059173,0.248986157131125,NA,AMF,10000,0,0,0.5,0.19,0,0.064,0.064,1
0.303296185598995,0.704643344143863,0.276963437842247,0.273676724376078,NA,AMF,10000,0,0,0.5,0.2,0,0.064,0.064,1
0.333069872984505,0.720779428843877,0.263098446675371,0.299141388944359,NA,AMF,10000,0,0,0.5,0.21,0,0.064,0.064,1
0.363358262119364,0.736289655103906,0.249609287662482,0.325316617272933,NA,AMF,10000,0,0,0.5,0.22,0,0.064,0.064,1
0.394009908103552,0.75122661994483,0.236471808935721,0.352137759330331,NA,AMF,10000,0,0,0.5,0.23,0,0.064,0.064,1
0.424872988212778,0.765633910074845,0.223666882573851,0.379539260153294,NA,AMF,10000,0,0,0.5,0.24,0,0.064,0.064,1
0.455796546285764,0.779547510728011,0.211179663608643,0.407454846259665,NA,AMF,10000,0,0,0.5,0.25,0,0.064,0.064,1
0.486631785398785,0.792996996163043,0.198998942591826,0.435817642578604,NA,AMF,10000,0,0,0.5,0.26,0,0.064,0.064,1
0.517233528809318,0.806006531309584,0.187116587194125,0.464560163120285,NA,AMF,10000,0,0,0.5,0.27,0,0.064,0.064,1
0.547461174530317,0.818595702979486,0.175527074093913,0.493614101919626,NA,AMF,10000,0,0,0.5,0.28,0,0.064,0.064,1
0.577180064488295,0.830780188110564,0.164227119288281,0.522909828317288,NA,AMF,10000,0,0,0.5,0.29,0,0.064,0.064,1
0.606262214693368,0.842572255067124,0.153215423299813,0.552375460489458,NA,AMF,10000,0,0,0.5,0.3,0,0.064,0.064,1
0.634586956472473,0.853981081404724,0.14249255806356,0.58193535169623,NA,AMF,10000,0,0,0.5,0.31,0,0.064,0.064,1
0.662041174710184,0.865012857215799,0.132061034948394,0.611507775354655,NA,AMF,10000,0,0,0.5,0.32,0,0.064,0.064,1
0.688519431239556,0.875670627533653,0.121925608018275,0.641001544265906,NA,AMF,10000,0,0,0.5,0.33,0,0.064,0.064,1
0.713923728529065,0.885953812991571,0.112093880565973,0.670311268006692,NA,AMF,10000,0,0,0.5,0.34,0,0.064,0.064,1
0.738163244330853,0.895857343470144,0.102577287708475,0.699310996159603,NA,AMF,10000,0,0,0.5,0.35,0,0.064,0.064,1
0.761154161156813,0.905370365352573,0.0933925027825759,0.727846233662665,NA,AMF,10000,0,0,0.5,0.36,0,0.064,0.064,1
0.782819777637246,0.91447458089291,0.0845632182268102,0.755724967820056,NA,AMF,10000,0,0,0.5,0.37,0,0.064,0.064,1
0.803091263021806,0.923142515043916,0.0761220139908645,0.782709721952224,NA,AMF,10000,0,0,0.5,0.38,0,0.064,0.064,1
0.821909405251836,0.931336444204196,0.068111581454387,0.808514928771285,NA,AMF,10000,0,0,0.5,0.39,0,0.064,0.064,1
0.839227817361441,0.939009302611417,0.0605839735358079,0.832816477906445,NA,AMF,10000,0,0,0.5,0.4,0,0.064,0.064,1
0.855017883675072,0.946096455697567,0.053596215960168,0.855280667566784,NA,AMF,10000,0,0,0.5,0.41,0,0.064,0.064,1
0.86927518788166,0.949032005647843,0.0472014070145489,0.875613851520196,NA,AMF,10000,0,0,0.5,0.42,0,0.064,0.064,1
0.882026291520502,0.951815506042116,0.0414369359080243,0.893620565426815,NA,AMF,10000,0,0,0.5,0.43,0,0.064,0.064,1
0.893333337672336,0.954453181096408,0.036314386326484,0.909245454535801,NA,AMF,10000,0,0,0.5,0.44,0,0.064,0.064,1
0.903293146763743,0.956956018521536,0.0318159966210083,0.922577633536899,NA,AMF,10000,0,0,0.5,0.45,0,0.064,0.064,1
0.912021933447706,0.959332665615634,0.0278990125909427,0.933817050409227,NA,AMF,10000,0,0,0.5,0.46,0,0.064,0.064,1
0.919663643938814,0.961588324835514,0.024504946972691,0.943222895258471,NA,AMF,10000,0,0,0.5,0.47,0,0.064,0.064,1
0.926367032527549,0.963730751253771,0.0215693081767861,0.951067120115402,NA,AMF,10000,0,0,0.5,0.48,0,0.064,0.064,1
0.932268711492936,0.965767403644998,0.0190288946239776,0.957604611999198,NA,AMF,10000,0,0,0.5,0.49,0,0.064,0.064,1
0.937488624312441,0.967703824273279,0.0168259806294363,0.963059487584523,NA,AMF,10000,0,0,0.5,0.5,0,0.064,0.064,1
0.942129195797419,0.969542948528946,0.0155574289249109,0.967621895544814,NA,AMF,10000,0,0,0.5,0.51,0,0.064,0.064,1
0.946276504074752,0.97129262683194,0.0146422356388591,0.97145005032921,NA,AMF,10000,0,0,0.5,0.52,0,0.064,0.064,1
0.950002306178893,0.972957338734473,0.0137859317720548,0.974674219535876,NA,AMF,10000,0,0,0.5,0.53,0,0.064,0.064,1
0.953366247313969,0.974541292587927,0.0129723240205518,0.97740105422741,NA,AMF,10000,0,0,0.5,0.54,0,0.064,0.064,1
0.956417928590556,0.976046581265817,0.0121990904480677,0.979717607594965,NA,AMF,10000,0,0,0.5,0.55,0,0.064,0.064,1
0.959198706952005,0.977479189220282,0.0114641263254306,0.981694835770862,NA,AMF,10000,0,0,0.5,0.56,0,0.064,0.064,1
0.96174320250041,0.978842592050311,0.0107654138860827,0.983390557427129,NA,AMF,10000,0,0,0.5,0.57,0,0.064,0.064,1
0.964080534108621,0.98014000315746,0.0101012973537893,0.984851914616338,NA,AMF,10000,0,0,0.5,0.58,0,0.064,0.064,1
0.966235320775577,0.98137389243077,0.00946992161617564,0.986117396898671,NA,AMF,10000,0,0,0.5,0.59,0,0.064,0.064,1
0.968228488786392,0.982546927488426,0.0088698271380742,0.987218493174598,NA,AMF,10000,0,0,0.5,0.6,0,0.064,0.064,1
0.970077921351755,0.983662906130005,0.00829950939174764,0.988181031652044,NA,AMF,10000,0,0,0.5,0.61,0,0.064,0.064,1
0.971798981985162,0.984724314372043,0.00775749887875851,0.989026262003668,NA,AMF,10000,0,0,0.5,0.62,0,0.064,0.064,1
0.973404937266666,0.985733507324374,0.00724264994123737,0.989771726631496,NA,AMF,10000,0,0,0.5,0.63,0,0.064,0.064,1
0.97490729959521,0.986692609699635,0.00675366509936586,0.990431960848146,NA,AMF,10000,0,0,0.5,0.64,0,0.064,0.064,1
0.976316106283036,0.987602923302708,0.00628933467440064,0.991019055150106,NA,AMF,10000,0,0,0.5,0.65,0,0.064,0.064,1
0.977640147894867,0.988467643488306,0.00584862223431441,0.991543106836769,NA,AMF,10000,0,0,0.5,0.66,0,0.064,0.064,1
0.978887155988153,0.989288618531321,0.00543064844373487,0.99201258311493,NA,AMF,10000,0,0,0.5,0.67,0,0.064,0.064,1
0.980063958249756,0.990067606734524,0.00503427150883481,0.992434613521859,NA,AMF,10000,0,0,0.5,0.68,0,0.064,0.064,1
0.981176607334434,0.990806280884095,0.00465860373218532,0.992815225942353,NA,AMF,10000,0,0,0.5,0.69,0,0.064,0.064,1
0.982230488391991,0.991506154786897,0.00430280338306086,0.993159537598389,NA,AMF,10000,0,0,0.5,0.7,0,0.064,0.064,1
0.983230409241413,0.992168210791994,0.00396621585233662,0.99347191005661,NA,AMF,10000,0,0,0.5,0.71,0,0.064,0.064,1
0.984180676346803,0.99279469723897,0.00364790608321627,0.993756075433939,NA,AMF,10000,0,0,0.5,0.72,0,0.064,0.064,1
0.985085159120549,0.993386946707801,0.00334715387894407,0.994015239499245,NA,AMF,10000,0,0,0.5,0.73,0,0.064,0.064,1
0.985947344584572,0.993946232343476,0.00306328378464763,0.994252166194912,NA,AMF,10000,0,0,0.5,0.74,0,0.064,0.064,1
0.986770384030363,0.994473770448554,0.00279565922995317,0.994469247174257,NA,AMF,10000,0,0,0.5,0.75,0,0.064,0.064,1
0.987557133009449,0.994970723000799,0.002543771626127,0.994668559218108,NA,AMF,10000,0,0,0.5,0.76,0,0.064,0.064,1
0.988310185740096,0.995438035607496,0.00230689173510922,0.994851911815341,NA,AMF,10000,0,0,0.5,0.77,0,0.064,0.064,1
0.989031904819575,0.995876722606851,0.00208447279207534,0.995020886735086,NA,AMF,10000,0,0,0.5,0.78,0,0.064,0.064,1
0.989724446973668,0.996288136145701,0.00187599262283889,0.995176871056657,NA,AMF,10000,0,0,0.5,0.79,0,0.064,0.064,1
0.990389785447935,0.996673216099758,0.00168095248271373,0.995321084836569,NA,AMF,10000,0,0,0.5,0.8,0,0.064,0.064,1
0.991029729542367,0.997032864347215,0.00149891382837339,0.995454604364324,NA,AMF,10000,0,0,0.5,0.81,0,0.064,0.064,1
0.991645941707299,0.997367946155607,0.00132941259033519,0.995578381777307,NA,AMF,10000,0,0,0.5,0.82,0,0.064,0.064,1
0.992239952550101,0.997679291549494,0.00117195822761789,0.995693261660376,NA,AMF,10000,0,0,0.5,0.83,0,0.064,0.064,1
0.992813174046127,0.997967696656964,0.0010261417624472,0.995799995139802,NA,AMF,10000,0,0,0.5,0.84,0,0.064,0.064,1
0.993366911201172,0.998233720026223,8.91571085990755e-4,0.995899251888191,NA,AMF,10000,0,0,0.5,0.85,0,0.064,0.064,1
0.993902372374602,0.998478377343704,7.67870277953663e-4,0.995991630381983,NA,AMF,10000,0,0,0.5,0.86,0,0.064,0.064,1
0.9944206784406,0.998702358482333,6.54689491362253e-4,0.996077666692626,NA,AMF,10000,0,0,0.5,0.87,0,0.064,0.064,1
